FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint
3.848229487969110832e-05,7.874405458468428654e-01,-1.854330856118127979e+00,3.848593336274632576e-05,7.874315072001062399e-01,-1.854386634624580310e+00,-2.860216143416269216e-06,8.675405216114546736e-01,-2.094494344642260586e+00,-2.857217800668711043e-06,8.675047348598881047e-01,-2.094501660772439156e+00
2.700436245648055772e-05,8.468988439829705506e-01,-1.917166089476739055e+00,2.700854711463662177e-05,8.468922968099995563e-01,-1.917233344501428016e+00,-1.876008598712807250e-05,9.264652399543218397e-01,-2.143636940384823664e+00,-1.875700621021084304e-05,9.264286137598577442e-01,-2.143651574514696900e+00
1.717984213456934334e-05,8.932802539448765344e-01,-1.960800018501642983e+00,1.718450690094464376e-05,8.932763848498096459e-01,-1.960878065050220442e+00,-3.284354611986442252e-05,9.725684537890600945e-01,-2.174354374901565912e+00,-3.284050172452972422e-05,9.725314176551304035e-01,-2.174375763259723815e+00
1.122708365792082895e-05,9.293652287232134768e-01,-1.989781778071576301e+00,1.123221249354657269e-05,9.293638547149024598e-01,-1.989869046184397972e+00,-4.268057323415651072e-05,1.008404988993658824e+00,-2.191591356034745974e+00,-4.267758717806390711e-05,1.008367736318688479e+00,-2.191618284387731208e+00
9.270536002271434625e-06,9.572283505534940895e-01,-2.007376159873460519e+00,9.276118177968383316e-06,9.572291932840062412e-01,-2.007471156958173797e+00,-4.814814217359281829e-05,1.036019518999582223e+00,-2.198941373322806481e+00,-4.814516883298946648e-05,1.035982073112192925e+00,-2.198972663124713733e+00
1.009194370532187033e-05,9.784941354098865007e-01,-2.015943702893204570e+00,1.009798915580076067e-05,9.784970712748481958e-01,-2.016045589207445143e+00,-5.055009875200867491e-05,1.057165431541989831e+00,-2.199088450156388319e+00,-5.054708149138021527e-05,1.057127823089449858e+00,-2.199123436079970073e+00
1.254868640032281487e-05,9.944097194614199831e-01,-2.017302912791655523e+00,1.255520907311889364e-05,9.944148014187500495e-01,-2.017411404850908863e+00,-5.107804208186544578e-05,1.073229825523471126e+00,-2.193997163635366565e+00,-5.107493425805771588e-05,1.073192173563588980e+00,-2.194035658177109660e+00
1.602592577522451303e-05,1.005930763935071193e+00,-2.012932335284656205e+00,1.603293967761564481e-05,1.005938146576276004e+00,-2.013047411516631247e+00,-5.033035920726050165e-05,1.085250196438197978e+00,-2.185092769870091711e+00,-5.032712231955806156e-05,1.085212714889829844e+00,-2.185134859284796782e+00
2.019612118646317545e-05,1.013818268180031623e+00,-2.004050408229228530e+00,2.020363647539667512e-05,1.013828172100862401e+00,-2.004172143454586497e+00,-4.856742998946506561e-05,1.094020373762548681e+00,-2.173432991287361560e+00,-4.856403044580022313e-05,1.093983389232540793e+00,-2.173478931970682648e+00
2.476157602146870522e-05,1.018704247462064671e+00,-1.991656390651914021e+00,2.476959680826814548e-05,1.018716973947089377e+00,-1.991784925056264477e+00,-4.598831691351540308e-05,1.100179583579697029e+00,-2.159828131525785899e+00,-4.598472598454368649e-05,1.100143578109934239e+00,-2.159878352677007562e+00
2.938756657394824093e-05,1.021123720864556716e+00,-1.976567052796942781e+00,2.939609074265530042e-05,1.021139678001294904e+00,-1.976702602306287471e+00,-4.281007846557846803e-05,1.104255626584818684e+00,-2.144910330250190178e+00,-4.280627198138138286e-05,1.104221279540721135e+00,-2.144965463279838502e+00
3.373773574859715760e-05,1.021529923752694025e+00,-1.959450521631487696e+00,3.374675556362415659e-05,1.021549640373502710e+00,-1.959593377320636653e+00,-3.923911570708549571e-05,1.106683065328626370e+00,-2.129174143289714660e+00,-3.923507139149184567e-05,1.106651278244462411e+00,-2.129235034311678376e+00
3.751615748446186376e-05,1.020304599814555457e+00,-1.940853545785092393e+00,3.752565996721979390e-05,1.020328725044943763e+00,-1.941004055830542585e+00,-3.543322448589773679e-05,1.107815480218193205e+00,-2.113004457004527659e+00,-3.542891717630497017e-05,1.107787384598059921e+00,-2.113072158877961293e+00
4.048509807461545511e-05,1.017767055377634122e+00,-1.921221989695503396e+00,4.049506483377717246e-05,1.017796349694028102e+00,-1.921380533268519208e+00,-3.148688356945832448e-05,1.107937460677070662e+00,-2.096697877748284977e+00,-3.148227907472743296e-05,1.107914415101065364e+00,-2.096773631646518865e+00
